,product_name_list,price_lst
3044,الكرامه بف باستري 400 جرام,8.5
3045,العريش ربيان 1 كيلو,28.95
3046,تانج شراب برتقال 2.5  كيلوجرام,36.95
3047,ستيفيانا محلي 125 جرام,14.5
3048,بوك جبنة شرائح قليلة الدسم 200 جرام 10 ح...,7.95
3049,المراعي حليب كامل الدسم طويل الأجل 1 لتر,3.75
3050,الكبير 8 سبرنق رول الدجاج 280 جرام,10.25
3051,نادك عصير فراولة 200 مل,1.0
3052,رفاييل زيت زيتون 500 مل,16.95
3053,العلالي حبوب ذرة كاملة 340 جرام,5.0
3054,المراعي حليب منزوع الدسم 2 لتر,8.0
3055,الكرامة شرائح عجينة  كلاج رقيقة 500 جرام,9.5
3056,اليوم افخاذ دجاج كاملة 1 كيلو,16.25
3057,سويت آن لو محلي 40 جرام,12.75
3058,فوستر كلاركس جيلي التوت 85 غ,2.0
3059,العلالي مرقه الدجاج 22 جرام  24 حبة,14.75
3060,الربيع نكتار مانجو 250 مل × 27,22.95
3061,ليبيز خوخ مقطع انصاف 420 جم,10.0
3062,بيب زبدة الفول السوداني ناعمة 227 جرام,5.0
3063,ساديا أنصاف صدور دجاج مجمدة بدون عظم وجل...,14.75
3064,نيدو حليب مجفف 1.8 كيلو,59.95
3065,لوتي شوكوباي 336 جرام,10.5
3066,نستله كونتري كورن فلكس رقائق الذرة 500 ج...,14.95
3067,الرفاعي مكسرات مشكلة 500 جرام,44.95
3068,مسز كريمبلس ماكرون بالشوكلاتة 60 جرام,4.75
3069,رحيمة بيض كبير 30 قطع,15.95
3070,سنشوري تونة أبودو 180 جرام,5.75
3071,تروبيكانا سليم محلي للحمية 1.5 جرام &tim...,10.0
3072,شامي سمبوسة لحم 330  جرام,12.5
3073,كارفور ألواح شوكولاتة بالبندق 150 جرام,9.95
3074,تمر خلاص الاحساء فاخر 1 كيلو,14.95
3075,بازوكا حلاو نكهة كولا 15 جرام,3.5
3076,بوهلسنير موهلي بذور اليقطين 200 جرام,23.0
3077,كارفور فطيرة الماعز  4 × 100 جرام,24.95
3078,باريلا صلصة المكرونة بيستو بالريحان 190 ...,14.95
3079,حدائق اورينت مخلل خيار حبة كاملة 963 جرا...,12.25
3080,جالكسي شوكولاتة بيضاء 38 جرام 24 حبة,69.95
3081,دولي أناناس قطع مجمدة 400 جرام,22.95
3082,كب كيك شوكولاتة بالموكا 340 جرام,14.95
3083,الوطنية بروستد دجاج 800 جرام,15.25
3084,السنبلة بيتزا سوبر سوبريم 470 جرام,19.25
3085,بانزاني مكرونة بيني ريجاتي 500 جرام,6.95
3086,سيزر عصير 1 لتر × 3 منوع,12.95
3087,زيتون أسود  أسباني (للكيلو),19.95
3088,هاينز خل أبيض 946 مل,10.0
3089,مونتانا خضار مشكلة بالذرة 400 جرام,5.0
3090,ليز بطاطس بالخل و الملح 170 جرام,5.5
3091,ديمة كراكي بسكويت مالح سادة 90 جرام,1.25
3092,ساديا دجاج مجمد 1 كج,138.5
3093,بون ماما مربى الكشمش الأسود 370 غ,17.95
3094,الكبير قطع الخضار 270 جرام,8.75
3095,قودي زبدة الفول السوداني الناعمة 1000 جم,27.95
3096,الكبير بطاطا ودجز متبل 750 جرام,10.0
3097,تويننغز شاي إيرا جري 2 جرام × 25 ك...,19.5
3098,تويننغز شاي اخضر بالنعناع - 25 حبة,19.5
3099,وينريتش شوكولاتة جرامير محلى للطبخ 200 ج...,14.5
3100,فونتي خبز برجر بالسمسم جامبو 6 حبات - 50...,4.0
3101,راوخ عصير عنب أحمر 900 مل,16.35
3102,مستر كريسبس بطاطس مقرمشة 65 جم,8.5
3103,التنمية افخاذ دجاج طازج 450 جرام,9.95
3104,بوك جبنة كريم 200 جرام,8.5
3105,سفن اب مشروب غازي 1 لتر,5.0
3106,لورينز بسكويت مملح 150 جرام,7.75
3107,توبليرون شوكولاتة بالحليب 35 جرام,3.5
3108,حلواني حلاوة طحينية سادة 500 جم,17.95
3109,"ديمه سمايلي شراب مانجو 2,5 كيلو",31.95
3110,السعودية حليب كامل الدسم طويل الأجل 1 لت...,4.15
3111,العلالي لحم تونا بزيت دوار الشمس 85 جرام,5.0
3112,البقرات الثلاث جبنة كريمة بيضاء 1 كج,33.95
3113,فالبريسو  جبنة فيتا فرنسية (للكيلو),58.95
3114,الكرامه بيتزا 1  كج,25.95
3115,الشفاء عسل اكاسيا 250 مل,37.95
3116,ساس سجق دجاج بدون جلد 400 جرام,12.75
3117,المراعي زبادي فيتال بالكرز الأسود 140  ج...,1.6
3118,لو لا باركيت بسكويت بالفراولة 120 جرام,13.95
3119,لورينز أصابع البطاطا بالفلفل الحار 100 ج...,7.25
3120,سن توب شراب مانجو علب صغيرة 125 مل,0.5
3121,مارس شوكولاتة 51 جرام 6 حبة,17.95
3122,ساديا صدور دجاج طرية 2 كج,45.75
3123,تويكس توب 21 جرام 10 حبات,8.95
3124,ثوم مقشر طازج 500 جرام,16.95
3125,وودن بيكري خبز أبيض وسط 600 جرام,2.1
3126,صافيو حليب بالشوكولاته طويل الأجل  200 م...,27.75
3127,"كارفور شراب أناناس بودرة سريع التحضير 2,...",23.95
3128,فوس مياه قنينة 800 مل,15.75
3129,راجميهاك ارز بسمتي حبة طويلة 5 كيلو,65.95
3130,لوزين كب كيك الفانيلا 30 جرام × 18,10.5
3131,هارفيست زيت كانولا 1.8 لتر,17.95
3132,مازولا مايونيز 946 مل,15.75
3133,نابيسكو بلفيتا بسكويت كليجا نخالة 62 جرا...,1.5
3134,لحم حاشي بالعظم طازج (للكيلو),23.9
3135,بست فول سوداني مملح 25 غ - 24 حبة,13.5
3136,إن ون فول حب 1 كجم,6.95
3137,غولدن رينغ حلقات بطعم البصل 60 غ,3.95
3138,نادك حليب كامل الدسم 200 مل,1.0
3139,الكبير كفتة دجاج مفروم 320 جرام,10.0
3140,الربيع عصير ليمون وكيوي 200 مل × 1...,16.5
3141,أتلانتك كينج سالمون مدخن 200   جرام,44.95
3142,كرامة معمول تمر 320 جرام,9.25
3143,ميرندا مشروب غازي بالبرتقال 330 مل,2.5
3144,العلالي مربى المشمش 400 جرام,7.5
3145,آرم أند هامر صودا الخبز 454 جرام,13.95
3146,الربيع عصير برتقال 1 لتر,5.5
3147,باريلا مكرونة (فوسيلي) 500  جرام,6.75
3148,الوزير مزيج زيت زيتون مكرر و زيت زيتون ب...,17.3
3149,لواكر بسكويت بالكابوتشينو 100 جرام,13.95
3150,كارفور بيتزا جبنة ماعز 420 جرام,18.95
3151,حدائق كاليفورنيا فطر شرائح 425 غ,6.95
3152,رحيمة بيض طازج  6 قطع,3.5
3153,ماركال بذور دوار الشمس عضوية 250 جرام,16.25
3154,ماجي شوربة 11 خضار 53 جم,3.95
3155,ريغليز حلوى النعناع 27 جرام 12 حبة,45.25
3156,هاينز خل التفاح 946 مل,13.25
3157,كيندر جوي فتيات 60 جرام 3 حبات,11.25
3158,اتش بي صلصة باربكيو بالعسل 465 جرام,30.5
3159,المراعي جبنة شيدر شرائح 400 جرام,12.75
3160,لوتي بيبيرو بالفول السوداني 36 جرام,3.5
3161,آنا فاجو بسكويت قهوة 450 جرام,24.95
3162,لوزين خبز ساندويتش رول بر 200 جرام,2.1
3163,ندى لبن طازج عيران 1.75 لتر,5.95
3164,إيلي قهوة للتحضير بالفلتر  250 جم,54.95
3165,ريغليز علكة بالفراولة 14 جرام 30 حبة,49.95
3166,كانلار جبنة قشقوان 500 جرام,14.95
3167,ماركال لوز مقشر عضوي 250 جرام,45.95
3168,كارفور توت بري 100 جرام,9.95
3169,اورينت جاردن لوبيا 5 اونص,5.0
3170,كارفور زيت الذرة 5 لتر,39.95
3171,أريزونا سن شاي مثلج بنكهة الليمون 500 مل,7.95
3172,امريكانا سمبوسة بالجبن 500 جرام,17.25
3173,تيسير شراب مركز موهيتو 600 مل,21.5
3174,صافيو حليب بالموز 200 مل - 18 حبة,28.5
3175,أركور توفي بالزبدة 300  جرام,13.75
3176,رقائق البطل ملح 23 جرام × 14,12.25
3177,بالسين  بسكويت شوكولاتة ميني 100  جرام,6.25
3178,فوستر كلارك مستخلص الفراولة 28 مل,2.75
3179,كارفور حبوب قهوة حبة كاملة 1 كيلو,39.95
3180,المراعي سمن 400 جرام,21.0
3181,لامبستون بطاطس اصلية 2.5 كيلو جرام,20.95
3182,العلالي فطر شرائح 200 جرام,4.25
3183,كارفور كاجو مملح 125 جم,12.5
3184,الربيع عصير برتقال 330 مل,2.0
3185,لوتس بسكويت الكراميل 120 جرام,6.95
3186,فلوريدا ناتشورال عصير برتقال وأناناس طبي...,19.95
3187,حلواني حلاوة طحينية بالفستق 500 جم,17.95
3188,ريو ماري سلاتونا خلطة الذرة 160 جرام,14.0
3189,كارفور بطاطس الأسمر 450 جرام,6.95
3190,العلالي بيكنج باودر 200 جرام,7.5
3191,مهران قرنفل حب 50 جرام,8.95
3192,العلالي مسحوق سكر 300 جرام,6.95
3193,ايفيان مياه معدنية طبيعية 330 مل,5.25
3194,ريتر سبورت شوكولاته بالبسكويت 100 جرام,9.75
3195,فرشلي خردل 255 جرام,4.5
3196,يوسفي - علبة 1 كيلو,7.95
3197,بينار لبنة 20 جرام 8 حبات,7.95
3198,بيبسي 355 مل,2.5
3199,تبرك روبيان للطبخ 1 كيلو,27.95
3200,البطل فشار بالزبدة 117 جرام,4.95
3201,بوك جبنة موزاريلا مبشورة 500 جرام,18.5
3202,جولي تايم فشار 298 جم,11.75
3203,فوستر كلارك شراب ليمون 2.5 كغ,34.95
3204,بيب زبدة الفول السوداني ناعمة 510 جرام,10.0
3205,مازولا سمن نباتي بنكهة الزبدة 2 لتر,33.95
3206,بون ماما مربى الكراميل 370 غ,17.95
3207,"اليوم دجاج فاخر طازج 1,1 كيلو",18.95
3208,سبيشلتي خبز مادلينيز 400 جرام,29.95
3209,كارفور فاصوليا خضراء 720 مل,9.95
3210,كارفور خبز التوست بالقمح 550 جرام,12.95
3211,ايس بريكرز حلوى حامضة بالبطيخ و التفاح ا...,9.5
3212,وندرفل فستق محمص مملح حبة كبيرة 115 جرام,15.95
3213,إليت طحين القمح الكامل 1 كيلو,8.75
3214,بوك جبنة فيتا مكعبات فاخرة 200 جرام,9.5
3215,ربيسكو سندويش بالزبدة 31 جرام 10 حبات,6.95
3216,نادك عصير 8 فيتامينات  1.5 لتر,7.5
3217,تمارا تمر سباكة كيس 1 كج,12.95
3218,كت كات ميني مومنتس حلويات 255 جرام,25.95
3219,فريشلي براعم الفول بالماء 15 اونص,4.25
3220,هيرشيز كيسز شوكولاتة بالحليب مع اللوز 15...,15.75
3221,الكسيح فول مدمس حبة كبير 400 جم,3.25
3222,حدائق شتورة حمص للتغميس 380 جرام,4.25
3223,سن توب شراب برتقال علب صغيرة 125 مل,11.25
3224,لوزين خبز البرجر بالسمسم 6 حبات - 400 جر...,3.1
3225,حدائق كاليفورنيا تونا في ماء وملح 185 جر...,6.95
3226,أليسا شرائح زيتون أسود 120 جرام,5.95
3227,نادك عصير جوافة 200 مل,1.0
3228,لامبستون بطاطس ودجز 2.5 كيلو جرام,31.95
3229,فريكو جبنة حارة بالأعشاب 235 جرام,15.5
3230,نوتيلا شوكولاتة قابلة للدهن 15 جرام,1.25
3231,أبو كاس أرز مزة هندي بسمتي 5 كيلوغرام,41.95
3232,كارفور تارت عادي 400 جرام,17.5
3233,رحيمة بيض بني 15 قطع,8.95
3234,اليوم اجنحة دجاج 500  جرام,5.25
3235,كيلوجز اول بران بلس رقائق الافطار 375 جم,22.95
3236,قودي فواكه مشكله في شراب 850 جرام,11.5
3237,اولكر بسكويت بالسمسم 62 جرام 12 حبة,12.5
3238,يمامة ماء الزهر 300 مل,5.75
3239,اسناد بهارات الكبسة 200 جرام,15.5
3240,الرفاعي كاجو مملح 200 جرام,32.5
3241,الخير قهوة تركية 200 غ,14.95
3242,كارفور مربى التوت الأزرق 370 غ,11.5
3243,الاسياح سيقان دجاج طازج 500 جرام,8.95
3244,اسناد توابل البيتزا 200 جرام,15.5
3245,إن ون عدس بني 1 كجم,9.95
3246,أليسا زيتون أخضر شرائح 230 جرام,8.95
3247,كارفور كريم كرامل 125 جرام 4 حبات,11.5
3248,لونا حليب مكثف محلى 395 جم,6.95
3249,لواكر شوكولاتة لوكيني 100 جرام,18.5
3250,الرفاعي كوكتيل مكسرات مشكلة 500 جرام,44.95
3251,المراعي عصير فواكه مشكلة 300 مل,2.0
3252,امريكانا سوبريم بيتزا 470 جرام,19.95
3253,كامبفاير مارشميلو ميني أبيض 300 جرام,14.95
3254,ريم فطر مقطع شرائح 425 جرام,5.75
3255,ار كي جي سمن صافي 200 مل,12.75
3256,بربيكان بيرة رمان 330 مل - 6 حبات,28.0
3257,الصافي عصير فواكه مشكلة 1.5 لتر,7.35
3258,موتارد دو مو خردل 500 جرام,48.95
3259,الصافي عصير فراولة 1.5 لتر,8.4
3260,ستورك مامبا حلوى طرية بابرتقال 26.5 جرام,1.0
3261,كارفور عصير أناناس 1 لتر,24.5
3262,شاي احمد الشاي الإنجليزي الأول  100 كيس,17.95
3263,كانلار جبنة حلومي 250 جرام,15.95
3264,اليوم صدور دجاج فيليه طازج 1 كيلو,35.25
3265,ساديا أنصاف صدور دجاج مجمدة بدون عظم وجل...,26.95
3266,فوستر كلارك مستخلص الليمون 28 مل,2.75
3267,لوتس بسكويت الكراميل 250 جرام,10.5
3268,ريكولا سكاكر بالبرتقال و النعناع بدون سك...,7.0
3269,فارملاند جبنة حلومي 250 جرام,18.5
3270,الوطنية مورتديلا دجاج بالفلفل الاسود 250...,6.95
